Item ID,Title,Price,Currency,Condition,Item URL,Image URL,Seller Username,Seller Feedback %,Seller Feedback Score,Shipping Cost,Shipping Currency,Original Price,Discount Percentage,Discount Amount,Categories,Country
v1|284813504070|0,"Dell Latitude 13.3"" Laptop PC Computer Core i3 4GB Ram 128GB Windows 11 WIFI BT",119.45,USD,Good - Refurbished,https://www.ebay.com/itm/284813504070?_skw=computer&hash=item4250352e46:g:be0AAOSwke1nrtQZ&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZs9bjtAp%2FHlCXc8PdkTzbQkVolj29NmnNtU1J3VTjlt3fLWAQNKPHKmB4JUKjJ6Ler3HeAmro45velaLCGB%2F6ue95JMD3erjt3AmJ0B2g0qS3UDOgZxTwfb3BCyfRj7fwygUKQ%2B7LygPI2seIfj%2BdM4WFkgO3VgBYstE2yX%2BSrvLqnPx3Ed6vBteOddIyZ1fA%2BroLU6bC4YANjUpKwMN9c3FCVh%2BTvf2j2giB2v0S2SZ0sj2dOFKMCP%2FhgmUuw3RyAPQfQlTjANM03nTgf%2BP2s,https://i.ebayimg.com/images/g/be0AAOSwke1nrtQZ/s-l225.jpg,discountcomputerdepot,98.6,127319,20.62,USD,,,,"PC Laptops & Netbooks, Computers/Tablets & Networking, Laptops & Netbooks",eBay Canada (French)
v1|285978347860|588059408291,HP Desktop i5 Computer Mini Pc Up To 32GB RAM 1TB SSD/HDD Windows 10 Pro Wi-Fi,130.38,USD,Very Good - Refurbished,https://www.ebay.com/itm/285978347860?_skw=computer&hash=item4295a34954:g:9GwAAOSwIxtnL3dt,https://i.ebayimg.com/images/g/9GwAAOSwIxtnL3dt/s-l225.jpg,discountcomputerdepot,98.6,127319,28.60,USD,162.98,20,32.60,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (French)
v1|115993035160|0,"New Hp 22"" All-In-One Desktop Computer Pentium Silver 3.2GHz 8GB 128GB SSD Win11",259.99,USD,Open box,https://www.ebay.com/itm/115993035160?_skw=computer&hash=item1b01b94198:g:uqQAAOSwU95lZXZy,https://i.ebayimg.com/images/g/uqQAAOSwU95lZXZy/s-l225.jpg,innovee.tech,99.0,22600,92.23,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (French)
v1|116265948671|416501793893,"New HP 24"" Touchscreen All In One Computer i3-1115G4 Up To 32GB & 2TB SSD Win 11",379.99,USD,Open box,https://www.ebay.com/itm/116265948671?_skw=computer&hash=item1b11fd95ff:g:TWcAAOSw2QlmXTVp,https://i.ebayimg.com/images/g/TWcAAOSw2QlmXTVp/s-l225.jpg,innovee.tech,99.0,22600,50.11,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (French)
v1|235711075450|0,"Windows 11 PRO Laptop Notebook PC Computer, 8GB Ram, Webcam, Wifi, and HDMI",99.00,USD,Used,https://www.ebay.com/itm/235711075450?_skw=computer&hash=item36e179947a:g:KMMAAOSwJlFmyVxM,https://i.ebayimg.com/images/g/KMMAAOSwJlFmyVxM/s-l225.jpg,ticktock1-2-3,94.8,47584,21.93,USD,,,,"PC Laptops & Netbooks, Computers/Tablets & Networking, Laptops & Netbooks",eBay Canada (French)
v1|326369063884|0,Dell OptiPlex 3050 Micro USFF Intel i5-7500 16GB RAM 128GB SSD Windows 11 WiFi !,99.69,USD,Used,https://www.ebay.com/itm/326369063884?_skw=computer&hash=item4bfd1cb3cc:g:w6wAAOSwd-lnr5Pv,https://i.ebayimg.com/images/g/w6wAAOSwd-lnr5Pv/s-l225.jpg,jcs_computer_store,97.0,52306,35.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (French)
v1|205301251887|0,Raspberry Pi 5 | 8GB RAM | New/Unopened | Fast Shipping from U.S. Seller,65.00,USD,New,https://www.ebay.com/itm/205301251887?_skw=computer&hash=item2fcce87f2f:g:gjoAAOSwR15nKXFW,https://i.ebayimg.com/images/g/gjoAAOSwR15nKXFW/s-l225.jpg,custom_electrical_components,98.9,184,,,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (French)
v1|316170159436|0,"HP 15.6"" Business Laptop Computer i5-7300 16GB RAM 256GB SSD DVD Windows 11 Pro",199.00,USD,Very Good - Refurbished,https://www.ebay.com/itm/316170159436?_skw=computer&hash=item499d35c54c:g:ZzgAAOSwbFVnmu80,https://i.ebayimg.com/images/g/ZzgAAOSwbFVnmu80/s-l225.jpg,stthomas_31,98.8,8376,23.21,USD,,,,"PC Laptops & Netbooks, Computers/Tablets & Networking, Laptops & Netbooks",eBay Canada (French)
v1|305041536581|604014017762,"HP RGB G3 Desktop Computer i7 32GB 2TB SSD 2TB HDD New 24"" LED Built-in WiFi Pro",169.99,USD,Excellent - Refurbished,https://www.ebay.com/itm/305041536581?_skw=computer&hash=item4705e47645:g:bjsAAOSwFU5k8hU3,https://i.ebayimg.com/images/g/bjsAAOSwFU5k8hU3/s-l225.jpg,sj_computers_llc,98.2,17861,29.18,USD,195.00,13,25.01,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (French)
v1|365356213129|635138770892,"HP Desktop Computer PC i7, up to 64GB RAM, 17TB SSD HDD,  Windows 11/10,WiFi",119.07,USD,Excellent - Refurbished,https://www.ebay.com/itm/365356213129?_skw=computer&hash=item5510ed6389:g:QhUAAOSwDaZnj-9a&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZq1y7rH6zO%2B%2FigKim23DMaIYaRZuKFv4Za5ZX25hJg1gJhPR12mihSNdVwdWaJoHGz8EQ675wf%2BjmB8Ah9fzZKgqe4DYCwugF%2FyErTEP1b8voN2lLlNgkerrcujvug4DeH8kUp9H36FKDrQKuW3Q97HJcmdyOU7OY89ACREr2m8tAM08vAOWQZUywfRt2iz%2BpUeDlNJzwbYQEjnJcjWF%2FYNgWxqgEodN%2FtHzG2PH9WoUyiKjD4nDAJliNXK4rYwacwIEcKXcikrhwgIT9tlwXX,https://i.ebayimg.com/images/g/QhUAAOSwDaZnj-9a/s-l225.jpg,kenji2007,99.3,2234,0.00,USD,567.00,79,447.93,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (French)
v1|266836657562|566577823638,Dell Desktop i7 Computer PC Tower Up To 32GB RAM 4TB SSD/HDD Windows 10 Pro WiFi,346.35,USD,Very Good - Refurbished,https://www.ebay.com/itm/266836657562?_skw=computer&hash=item3e20b4459a:g:cuUAAOSwrKdnO7q5&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbSuqq%2BcJziwCcjKmgUEpO7%2BX69zefTYbLMNh38pdqu9cFArTNj6EZ4rAuhECKqHXftutVJ1BZkCpspoq4ddgs5%2BhHCfEumvMvTIMCBhXsYfu%2FQJEFCXOZ60aTkH9D9Ih7YA5R3q8spuUV90RCwiOnLzU0wRLun8htm72vcPMf%2BbgvqxpkJp3S5NMbB0oUGCqzUHsYreWfrB2B67CeZN%2BR9Cg60m8dhY%2B9CzAMeGrQNtxLyxutVqvxd0xuoO9aQd2V%2B81HQXMm9uRNEeERb4ely,https://i.ebayimg.com/images/g/cuUAAOSwrKdnO7q5/s-l225.jpg,discountcomputerdepot,98.6,127319,48.48,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Canada (French)
v1|316161852252|0,PC HP WorkStation Z240 Tower  Intel i7-6700 RAM 8Go Disque 1to HDD Windows 11,829.66,PLN,Parfait état - Reconditionné,https://www.ebay.pl/itm/316161852252?_skw=computer&hash=item499cb7035c:g:Is4AAOSwkjdnlk2e&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZRRfhmPBLGczKJArQORttrmvOihyhIwiNYyXsEq3Ejs4FkjZC6Ei1BxoVT%2BUc2lYCgCR5CLGNtrh2W%2FFTzudmyP%2FrFP0oT0dRNhggIGpo9c6%2BZJEcHEGvEUCWLHnWSvtadT%2BGYYJWXbdX3dV%2B04JkwkSO9uBiWhJcyf8bRYmPMPWZkzfouhot9OTMbn52qetOJGbnGOyIV9VANFiGn2H7GWkiXnlgBAj26bxNCi5kD%2FesVIUUAs2pZfwc0GJIsRdvPGIsCOqbr6qyU2%2FQilMkr,https://i.ebayimg.com/images/g/Is4AAOSwkjdnlk2e/s-l225.jpg,techrecup,93.4,597,0.00,PLN,,,,"PC de bureau, Informatique, réseaux, PC de bureau, tout-en-un",eBay Poland
v1|316189559286|0,"Lenovo Thinkcentre M73 mini Format GT3240 2,70 GHZ 4Go 500Gohdd windows 11",248.90,PLN,Parfait état - Reconditionné,https://www.ebay.pl/itm/316189559286?_skw=computer&hash=item499e5dc9f6:g:A~4AAOSwmplnpL5Y&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5Ublfx9xBtjtgt2i%2FTMUiIaZZRzZg0mGe%2B2IbFUFgL%2FsqSqmC%2FmSMPal4bYitksX1Ys7z0%2B4OtGYQ%2BgLad7pVCi6ZKNwLRBlwADRERziUhLeSOqbvmWJ%2BZPkNghSKUX2m8zisL%2Fy0WQJyWTJJBpIrgutLGcFlYqXDXk6W3KH1QaSQhHQcKnzxTaE1twEa%2BTDWaULEz7gCwiUJIXX6kR6ktgIryVs8KKILtPBbZFLPLMzY%2BNW3ZgaYomHjpdLsJQEWpbTsD1xtA57NUJkMr09B6Rq,https://i.ebayimg.com/images/g/A~4AAOSwmplnpL5Y/s-l225.jpg,techrecup,93.4,597,0.00,PLN,,,,"PC de bureau, Informatique, réseaux, PC de bureau, tout-en-un",eBay Poland
v1|226420013047|0,Niestandardowy komputer stacjonarny do gier Intel Core i5 Quad 16 GB 500 GB Wifi GTX 645,790.27,PLN,New,https://www.ebay.pl/itm/226420013047?_skw=computer&hash=item34b7af37f7:g:q0oAAOSw7D1meJLF&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZ71%2FvTGixWQ2i7QOc7XAkS0V%2BxftH7Yevg5aywGH0wYs1mJ0MWHqobzsMGiZYedo6ABPrfdaWjgJlX16hgNoWitAySxEh%2Bu%2B1DepQKtPHt0RmqxagVcK6ZOBZOB5kNHnWRBcigqfWW%2FXG9OnHg7ynzpGhj%2BFHXC2T0dmnYs%2BX7Y8hA3zvK2Ewz9X59fCmX0JSBxHjjVmgCGwUbetqr4N1B00zvdwtfGlJq1wqErSWVG1irxTiarTsSNnIyX3j0Zgr0l1msyZum307ZMJrtG8jQ,https://i.ebayimg.com/images/g/q0oAAOSw7D1meJLF/s-l225.jpg,weslacoelectronics,96.7,721,211.35,PLN,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Poland
v1|186934589687|0,PC Ricondizionato HP Pro 3400MT Intel Core i7 8GB Ram SSD 240GB Windows 10 PRO,414.42,PLN,Buono - Ricondizionato,https://www.ebay.pl/itm/186934589687?_skw=computer&hash=item2b862b78f7:g:IBgAAOSw-FVnNLMa&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYyIB3lvNn9Rsf0qff9NTh7kXu9EE8JBIsfWZbIyYDj8PgTaRrWX8ZZl6wBFb8gF7jF9yOGW%2Fwtz9J0qSjib7zWtQ2jKSXyXi2VHPt5RNXlGkHZyNSb98FiLUPRh%2FC5MM8GxBSagyxKRLORGTLPcf7qahSo93Zf0aveYUP7irdLU1KHqKOPqN%2F8KupKcqbZHZcJCMUyuRQMVDT4AOPrv1EvISxLizgL%2ByYa%2BabLWyWP5ZzXunejvlycmFU4rYnSuWnOsy6z6HPYQRqMDriBb9IA,https://i.ebayimg.com/images/g/IBgAAOSw-FVnNLMa/s-l225.jpg,fusion-computer,100.0,3982,165.52,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|296979324358|594701323005,"Fujitsu Esprimo mini PC Q556/2, Intel G4560T, 4-32 GB RAM, 128-1TB SSD Windows 11",182.48,PLN,Gebraucht,https://www.ebay.pl/itm/296979324358?_skw=computer&hash=item452558ddc6:g:q2gAAOSwA~5neoCc,https://i.ebayimg.com/images/g/q2gAAOSwA~5neoCc/s-l225.jpg,trdtcomputers,97.7,83,62.22,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|155562544245|0,"mini Computer Pc Client Atomio Praim-A22 Intel 1,86Ghz/2Gb/16Gb SSD Usb rete lan",107.44,PLN,Usato,https://www.ebay.pl/itm/155562544245?_skw=computer&hash=item2438400c75:g:~LsAAOSwtYtkZ06V,https://i.ebayimg.com/images/g/~LsAAOSwtYtkZ06V/s-l225.jpg,claaa3,99.8,14782,33.19,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|235965510983|0,pc fisso usato,663.73,PLN,Aperto - mai usato,https://www.ebay.pl/itm/235965510983?_skw=computer&hash=item36f0a3f547:g:8ycAAOSwwCxntdjE,https://i.ebayimg.com/images/g/8ycAAOSwwCxntdjE/s-l225.jpg,nerofabio69,100.0,1118,62.22,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|374639717870|0,Hp Elitedesk 800 G1 pc fisso Core i5(4gen) 8gb Ram 250 gb  Ssd Win 7 pro,203.27,PLN,Usato,https://www.ebay.pl/itm/374639717870?_skw=computer&hash=item573a446dee:g:Rz0AAOSw2xlkPqnM,https://i.ebayimg.com/images/g/Rz0AAOSw2xlkPqnM/s-l225.jpg,spaziostock,98.7,3788,82.97,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|155323663118|455524388389,Windows 11 Pro MT PC 🔥 HP Compaq Profesjonalna konfiguracja. bis Intel i7 32 GB RAM SSD,481.04,PLN,Gut - Refurbished,https://www.ebay.pl/itm/155323663118?_skw=computer&hash=item242a03030e:g:adEAAOSwU8Jns0mo,https://i.ebayimg.com/images/g/adEAAOSwU8Jns0mo/s-l225.jpg,alpha38,98.7,15609,53.51,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|296742551087|0,Lenovo Thinkcentre M600 Intel N3000 4GB 16GB pasywnie chłodzony mały komputer,115.74,PLN,Gebraucht,https://www.ebay.pl/itm/296742551087?_skw=computer&hash=item45173bfe2f:g:JRAAAOSwEwFnB40P,https://i.ebayimg.com/images/g/JRAAAOSwEwFnB40P/s-l225.jpg,www.pcline24,99.5,210694,62.22,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|356364259821|0,Lenovo M920Q 6-rdzeniowy Intel i5-8500T 16GB RAM 256GB SSD Windows 11 WiFi i zasilacz,784.03,PLN,Gebraucht,https://www.ebay.pl/itm/356364259821?_skw=computer&hash=item52f8f711ed:g:WN4AAOSwqWFnWXIb,https://i.ebayimg.com/images/g/WN4AAOSwqWFnWXIb/s-l225.jpg,retech-hardwarede,98.5,66,33.19,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|226161551056|0,HP EliteDesk 705 G4 Mini PC Ryzen 3 Pro - 8GB - 256GB SSD - Windows 11,414.62,PLN,Gebraucht,https://www.ebay.pl/itm/226161551056?_skw=computer&hash=item34a84766d0:g:JE4AAOSwHz5lXkqj,https://i.ebayimg.com/images/g/JE4AAOSwHz5lXkqj/s-l225.jpg,dealstunter,100.0,5623,58.08,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|125765277107|0,PC DESKTOP LENOVO M700 TINY INTEL CORE I3-6100T 8GB RAM 256GB SSD WINDOWS 11,369.20,PLN,Eccellente - Ricondizionato,https://www.ebay.pl/itm/125765277107?_skw=computer&hash=item1d4831d5b3:g:FQ8AAOSwL3hlyM3N&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZp6f9AsW%2FfjK9BVm3kpChNoOj6cGmjlP5J1lUGaUldxWl69C%2BBA6zfwAEPtbcalCIDxb4%2BRmlkvbnmE76robveEqmpaZe6t5HrWZhow1xd3q5Qd3s8myD4R5PbAAQSyPa6cLzTL3xlTU8jjyCuVe8Bde4fhuT4%2BWpJWE5MShOaswMZPCzGYOMSYBCWO6oP6Kz4nhPaanboh17FRvn5wLZtMMuCSfi3fWOa9uPc76bFLuvWfLIL04WGzUgkIOrgnar%2FrAX8g8hHeZQQQbCXU4zu,https://i.ebayimg.com/images/g/FQ8AAOSwL3hlyM3N/s-l225.jpg,artech1010,99.8,4888,124.45,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|132442140256|433942676865,Fujitsu P757 Komputer TWR PC Intel i3 4-32GB 250-1000GB m.2 SSD Windows 10/11,539.24,PLN,Gebraucht,https://www.ebay.pl/itm/132442140256?_skw=computer&hash=item1ed62aae60:g:DfwAAOSwJf5nswT0&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbCHwd%2F9S2VkimylIWCoe7TM1X87m0aAUr79HOY%2FXWkDHmXdmE%2FDgBHM1HYtt5ACdBwniPNZ7gcwbnt1YsnimV0f0AEG3jXjeutPJudGgq0xNdAwJZZktIBXXWqBPK7IKBLmWG%2FCVx6KMEQ8IHYmG0YzkCGJMNil9W8tfFjG2PJpR4y52ktIlh0hgAn6Ts2YJeDmw%2FtGeTRX%2FSBhmDbOxUzwWdxzgW3iCOpkuqRk8WugXXalCe2oF9wyoewfmQ1uvQ07wH3xmmi--rDe9roJdCW,https://i.ebayimg.com/images/g/DfwAAOSwJf5nswT0/s-l225.jpg,renewed-it_de,99.8,9368,82.55,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|385248624337|0,HP Mini Pc T620 Thinclient AMD GX-217GA 4GB 16GB PC Ricondizionato Windows 10,203.27,PLN,Buono - Ricondizionato,https://www.ebay.pl/itm/385248624337?_skw=computer&hash=item59b29b7ed1:g:dnEAAOSw~QBkibci&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZcm3Q9KWRcvPBlbdprddzwyXLhRN03%2FSZtDDiF6eTkmbr1sMyIeBOgXaAbLBrXcW6Jt%2B98b1%2Ff5UQBdMo1UJI%2BYTURz9mjADvR8o8FAhsvrRzC0y0drO7QXNhbwJRz%2BsRphJdBdWQjdwlMIzsHG76yg1cT%2BYN6fMm72YKB5jcD%2FkGEpUEX%2B471mW3ueoy9izHtQcEwjXzJNqi0ZIP6Rg4yYlRHu9bk18QOB3f%2F1Z6M1tlRzejLlVoZMifCOiAPsZgruc41eS4C5CKuGruKo0jQ,https://i.ebayimg.com/images/g/dnEAAOSw~QBkibci/s-l225.jpg,100cento-pc,99.1,609,145.19,PLN,514.39,60,311.12,"Desktop PC, Informatica, Desktop",eBay Poland
v1|365223909105|0,HP PC DESKTOP ELITEDESK 705 G4 MINI RYZEN 5 PRO 2400G 16GB 256GB RICONDIZIONATO,701.07,PLN,Eccellente - Ricondizionato,https://www.ebay.pl/itm/365223909105?_skw=computer&hash=item55090a96f1:g:byIAAOSwSOdmNgng&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZ0NTiPr0ZunIvUSU3iwb0ivAfQXQOMGicv%2Fi%2BuTMwcM7PVTnCd%2Fe7OSGwXhcGC4njlbU%2BdGLGhO4cELWzQqAxzYylh7LOArEnLNh8eHVzs3fcgPcRAb9CdSyWM8bM62hsFa7ycSHZisWo%2FdsxjNvXzt%2FmTpMqnpOgSwdVoFRUDH%2FVsNvxZneY9wHhMqeZfpqzpX%2BgmSxUuqN9gSkOmQ%2Fls%2FZyRnehtd8pSQs4vwuFXBxAKIFsIRoMHL3kMiX09g7qF%2FL3mCyurDPYEcByq9Olc,https://i.ebayimg.com/images/g/byIAAOSwSOdmNgng/s-l225.jpg,south_bridge,100.0,436,120.30,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|385362629998|0,PC GAMING COMPUTER FISSO LED RGB i7 16GB RAM 500GB SSD HD NVIDIA GT730 4GB HDMI,1572.21,PLN,Nuovo,https://www.ebay.pl/itm/385362629998?_skw=computer&hash=item59b967156e:g:PnkAAOSwWk5nesRH,https://i.ebayimg.com/images/g/PnkAAOSwWk5nesRH/s-l225.jpg,golooksrl,98.8,206,103.71,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|375966342660|0,"Microsoft Office 365 - 5 appareils Pc, Mac, Android Et iOS- Licence Permanente",168.38,PLN,Neuf,https://www.ebay.pl/itm/375966342660?_skw=computer&hash=item5789571e04:g:8xEAAOSw9VRneDpo,https://i.ebayimg.com/images/g/8xEAAOSw9VRneDpo/s-l225.jpg,soft_discount,100.0,28,0.00,PLN,,,,"Professionnels, entreprises, Logiciels, Informatique, réseaux",eBay Poland
v1|387961675980|655203559032,POP MART LABUBUBU Potwory Ekscytujące Macaron Pluszowe lalki Figurki zabawkowe Brelok,87.87,PLN,New,https://www.ebay.pl/itm/387961675980?_skw=computer&hash=item5a545160cc:g:bZkAAOSwN65ntB4t,https://i.ebayimg.com/images/g/bZkAAOSwN65ntB4t/s-l225.jpg,apexglow,93.2,38,0.00,PLN,,,,"Action Figures, Toys & Hobbies, Action Figures & Accessories",eBay Poland
v1|235906822122|536336541414,HP 705 G5 Mini PC AMD Ryzen 5 Pro 3400G 8/16/32GB RAM 256/500/1TB NVME SSD USFF,551.31,PLN,Gut - Refurbished,https://www.ebay.pl/itm/235906822122?_skw=computer&hash=item36ed246fea:g:WtAAAOSwSItnf~Ce,https://i.ebayimg.com/images/g/WtAAAOSwSItnf~Ce/s-l225.jpg,beckers-it,100.0,1094,82.97,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|326306975274|0,HP Prodesk 405 G4 Mini PC Ryzen 5 Pro - 8GB - 256GB SSD - Windows 11,539.07,PLN,Gebraucht,https://www.ebay.pl/itm/326306975274?_skw=computer&hash=item4bf9694e2a:g:76AAAOSwjUhnEN~Q,https://i.ebayimg.com/images/g/76AAAOSwjUhnEN~Q/s-l225.jpg,dealstunter,100.0,5623,58.08,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|387189455218|654434624266,"Blackview MP100 Mini PC AMD R7 5825U 4,5GHz 512GB/1TB SSD Windows 11 Computer",1447.76,PLN,Nuovo,https://www.ebay.pl/itm/387189455218?_skw=computer&hash=item5a264a3972:g:oqIAAOSwbVhmkP7Y,https://i.ebayimg.com/images/g/oqIAAOSwbVhmkP7Y/s-l225.jpg,blackview_store_it,99.8,1670,33.15,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|387874248880|0,Blackview HUIDUN H20 Mini PC N97 Intel 12th 16GB+512GB Mini Computer Win 11 pro,784.03,PLN,Nuovo,https://www.ebay.pl/itm/387874248880?_skw=computer&hash=item5a4f1b58b0:g:uZwAAOSwtqhnsqjW,https://i.ebayimg.com/images/g/uZwAAOSwtqhnsqjW/s-l225.jpg,blackview_store_it,99.8,1670,33.15,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|256782961823|0,LENOVO M93P TOWER i7-4770 16GB RAM 500GB HDD WINDOWS 10 GARANZIA PC COMPUTER i7,497.80,PLN,Buono - Ricondizionato,https://www.ebay.pl/itm/256782961823?_skw=computer&hash=item3bc9750c9f:g:SmAAAOSw7Uhjcjx7,https://i.ebayimg.com/images/g/SmAAAOSw7Uhjcjx7/s-l225.jpg,webstoredipedruzzisaul,99.5,5602,74.67,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
v1|146401185069|0,Lenovo ThinkCentre M700 Tiny Intel Pentium Komputer Etui Obudowa Przód + Prawa,41.44,PLN,Gebraucht,https://www.ebay.pl/itm/146401185069?_skw=computer&hash=item221630cd2d:g:-5IAAOSwEiZntcMj,https://i.ebayimg.com/images/g/-5IAAOSwEiZntcMj/s-l225.jpg,wds_parts_and_builds,99.9,1268,31.73,PLN,,,,"PC Desktops & All-in-Ones, Computer, Tablets & Netzwerk, Desktops & All-in-One-PCs",eBay Poland
v1|326282729525|0,"Unité Centrale Lenovo ThinkCentre M715q AMD PRO RAM 8GB, DD 500 GB Très Bon Etat",331.82,PLN,Occasion,https://www.ebay.pl/itm/326282729525?_skw=computer&hash=item4bf7f75835:g:nasAAOSwJ51nB9oD,https://i.ebayimg.com/images/g/nasAAOSwJ51nB9oD/s-l225.jpg,coup2coeur,100.0,87,82.76,PLN,,,,"PC de bureau, Informatique, réseaux, PC de bureau, tout-en-un",eBay Poland
v1|387898217116|0,XBOX GAME PASS 1 miesiąc PC,20.74,PLN,Neu,https://www.ebay.pl/itm/387898217116?_skw=computer&hash=item5a5089129c:g:aV0AAOSwyxVnpPgy,https://i.ebayimg.com/images/g/aV0AAOSwyxVnpPgy/s-l225.jpg,lepaat84,95.2,19,0.04,PLN,,,,"Game Cards, PC- & Videospiele",eBay Poland
v1|197035412580|0,"Komputer do gier, i5-10400f, RTX 2070, 16GB DDR4 RAM, 1TB SSD M.2, RGB, Windows 11 Pro",3176.96,PLN,Open box,https://www.ebay.pl/itm/197035412580?_skw=computer&hash=item2de039cc64:g:X0AAAOSwYolntesT,https://i.ebayimg.com/images/g/X0AAAOSwYolntesT/s-l225.jpg,teclado_electronics,100.0,179,628.96,PLN,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Poland
v1|126935625835|0,PC DESKTOP FISSO FUJITSU Q558 TINY INTEL CORE I3-9100 8GB RAM 256GB HD WIN 11,493.65,PLN,Eccellente - Ricondizionato,https://www.ebay.pl/itm/126935625835?_skw=computer&hash=item1d8df3f06b:g:XH0AAOSw9lNlyRGb&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYv7n98yAhZdXMhIx8r%2BSgndYIiXH%2Fn%2B6KkFNwXVT5bUtcfcjR2R2ttY8TS6xW9gmuj7KoEkX7B5SthJqtmIgV9E1Q2%2BNzkvnyKVKYEYkV88Ul2kIQ9umenAncMr9lMfoiHt0wWFK6l8dle9en%2FG71qTa5QaucNqu7XLtE4e2PG87V5pIVbUrCdA48pNvfpGfRXAFWA8KA9OddEXTTvjG6dQnZ9Nf1MBQf4C2sJAA1wcXT1onCXpyS4RTHu4SI%2Fw7p7vI%2BEcjJY8fX0dz3SsWYg,https://i.ebayimg.com/images/g/XH0AAOSw9lNlyRGb/s-l225.jpg,artech1010,99.8,4888,124.45,PLN,,,,"Desktop PC, Informatica, Desktop",eBay Poland
