Title,Price,Currency,Condition,Seller Feedback %,Seller Feedback Score,Shipping Cost,Shipping Currency,Original Price,Discount Percentage,Discount Amount,Country,Shipping_Cost,Brand,Processor,RAM,Device Type
Mini PC Computer Fujitsu G4560 Ram 8Gb SSD 250Gb NVMe WiFi Win10 Ricondizionato,1045.537,MAD,Refurbished,99.3,89972,0.0,MAD,1045.537,0,0.0,Spain,0.0,Unknown,Unknown,8GB,Other or unknown
Tower PC Computer Desktop Fujitsu i7  RAM 16GB SSD 512GB Win 10 (Ricondizionato),1975.9370000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1975.9370000000001,0,0.0,Spain,0.0,Unknown,i7,16GB,Other or unknown
PC Computer Desktop Assemblato i7-12700 Ram 32GB SSD 1TB Windows 11 Office 2021,7790.937,MAD,New,99.3,89972,0.0,MAD,7790.937,0,0.0,Spain,0.0,Unknown,i7,32GB,Other or unknown
Fujitsu PC Desktop Computer i7 Ram 32GB SSD 1TB DVD W11 Office (Ricondizionato),3721.4837,MAD,Refurbished,99.3,89972,0.0,MAD,3721.4837,0,0.0,Spain,0.0,Unknown,i7,32GB,Other or unknown
Lenovo M720t PC Computer Fisso i5 Ram 16GB SSD 512GB W11 Office (Ricondizionato),2907.3837000000003,MAD,Refurbished,99.3,89972,0.0,MAD,3023.6837000000005,4,116.30000000000001,Spain,0.0,Lenovo,i5,16GB,Other or unknown
Pc Computer Desktop Fisso Ricondizionato Dell i5 16Gb Ram 240Gb SSD Windows 10 ,1743.3370000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1743.3370000000002,0,0.0,Spain,0.0,Dell,i5,16GB,Other or unknown
Dell OptiPlex 5050 Pc Computer Desktop SFF i7 Ram 16GB SSD 240 (Ricondizionato),2442.1837,MAD,Refurbished,99.3,89972,0.0,MAD,2442.1837,0,0.0,Spain,0.0,Dell,i7,16GB,Other or unknown
PC Computer Assemblato Intel i9-12900K Ram 64GB SSD 1TB Windows 11 Pro Office21,10815.7837,MAD,New,99.3,89972,0.0,MAD,10815.7837,0,0.0,Spain,0.0,Unknown,i9,Unknown,Other or unknown
PC Computer Desktop Dell i7 Ram 8GB SSD 240GB DVD-ROM Win10 (Ricondizionato),1628.0837000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1628.0837000000001,0,0.0,Spain,0.0,Dell,i7,8GB,Other or unknown
PC Fisso Computer Ricondizionato Grado B Lenovo M700 i5 16Gb Ram 480Gb SSD Win10,1452.5870000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1452.5870000000002,0,0.0,Spain,0.0,Lenovo,i5,16GB,Other or unknown
"DELL PC Desktop ALL IN ONE 27"" Computer Fisso Celeron Ram 8GB SSD 256GB Win 11",3779.6337000000003,MAD,Refurbished,99.3,89972,0.0,MAD,4070.3837000000003,7,290.75,Spain,0.0,Dell,Unknown,8GB,Other or unknown
DELL OptiPlex 3040 PC Computer Desktop Mini i5 Ram 8GB SSD 240 (Ricondizionato),1395.4837,MAD,Refurbished,99.3,89972,0.0,MAD,1395.4837,0,0.0,Spain,0.0,Dell,i5,8GB,Other or unknown
Collection of 8 Ebook books DIGITAL Old Computer Vintage in PDF EN,23.143700000000003,MAD,Unknown,100.0,199,0.0,MAD,23.143700000000003,0,0.0,Spain,0.0,Unknown,Unknown,Unknown,Other or unknown
COMPUTER PORTATILE CPU INTEL CORE  i5-430M SSD WINDOWS 11 PRO,1185.9111,MAD,Refurbished,98.9,2900,49.0,MAD,1185.9111,0,0.0,Spain,569.87,Unknown,i5,Unknown,Other or unknown
Pc Desktop Computer Assemblato Core i7-3770 Ram 16Gb SSD 480Gb Windows 10 Pro,2907.3837000000003,MAD,New,99.3,89972,0.0,MAD,3487.837,17,580.4533,Spain,0.0,Unknown,i7,16GB,Other or unknown
PC Computer Desktop Lenovo i7 Ram 16GB SSD 512GB Wifi Win 10 (Ricondizionato),2324.8370000000004,MAD,Refurbished,99.3,89972,0.0,MAD,2324.8370000000004,0,0.0,Spain,0.0,Lenovo,i7,16GB,Other or unknown
Nuc Box-1135G7/US/AI Ultra Compacto PC Kit Computadora 1100 Box Series AI,4433.8212,MAD,Used,100.0,729,368.8,MAD,4433.8212,0,0.0,Spain,4289.144,Unknown,Unknown,Unknown,Desktop
Mini PC Computer Desktop Ricondizionato Dell i5 Ram 8GB SSD 240GB Windows 10 Pro,1744.3837000000003,MAD,Refurbished,99.3,89972,0.0,MAD,1744.3837000000003,0,0.0,Spain,0.0,Dell,i5,8GB,Other or unknown
PC Computer Desktop Assemblato i5-12400 Ram 32GB SSD 1TB Windows 11 Office 2021,6162.737,MAD,New,99.3,89972,0.0,MAD,6162.737,0,0.0,Spain,0.0,Unknown,i5,32GB,Other or unknown
Pc Computer Desktop Dell 3050 SFF i5 8GB 240GB SSD HDMI Win 10 (Ricondizionato),1511.7837000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1511.7837000000002,0,0.0,Spain,0.0,Dell,i5,8GB,Other or unknown
PC COMPUTER ULTRASLIM HP DC7900 INTEL CORE 2 E8400 RAM 2GB HDD160GB WIN VISTA B,395.42,MAD,Refurbished,99.8,25392,25.0,MAD,395.42,0,0.0,Spain,290.75,Hp,Unknown,2GB,Other or unknown
Mini PC Computer Lenovo M910q Tiny i5-7500T Ram 8GB SSD 240GB W10 Ricondizionato,1627.0370000000003,MAD,Refurbished,99.3,89972,0.0,MAD,1627.0370000000003,0,0.0,Spain,0.0,Lenovo,i5,8GB,Other or unknown
DELL 3040 PC Computer Mini Desktop Ricondizionato i5 Ram 16GB SSD 512GB Win10,1860.6837000000003,MAD,Refurbished,99.3,89972,0.0,MAD,1860.6837000000003,0,0.0,Spain,0.0,Dell,i5,16GB,Other or unknown
Tower PC Computer Desktop HP CPU A10 Ram 8GB SSD 256GB WIN 10 (Ricondizionato),1278.1370000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1510.737,15,232.60000000000002,Spain,0.0,Hp,Unknown,8GB,Other or unknown
Computer mini pc intel core i5 7400t 8gb minipc ssd desktop wifi windows 11 4k,2139.92,MAD,Refurbished,99.4,6704,25.0,MAD,2314.3700000000003,8,174.45000000000002,Spain,290.75,Unknown,i5,8GB,Other or unknown
"PC Computer All In One Dell 20"" i5 Ram 8GB SSD 256GB Webcam win10 Ricondizionato",2673.737,MAD,Refurbished,99.3,89972,0.0,MAD,2673.737,0,0.0,Spain,0.0,Dell,i5,8GB,Other or unknown
PC GAMING COMPUTER FISSO LED RGB i7 16GB RAM 500GB SSD HD NVIDIA GT730 4GB HDMI,3931.2960000000003,MAD,New,98.8,206,20.91,MAD,3931.2960000000003,0,0.0,Switzerland,259.284,Unknown,i7,16GB,Other or unknown
Dell Desktop Computer i5 SFF 8GB RAM 256GB SSD 22 Zoll LCD Windows 10 Pro PC Wi-Fi,1863.224,MAD,Refurbished,98.6,127179,91.27,MAD,1863.224,0,0.0,Switzerland,1131.748,Dell,i5,8GB,Desktop
SCHNELLER COMPUTER i5 4. QUAD WLAN DESKTOP PC & TFT SET 16GB WINDOWS 10 SSD & HDD,748.96,MAD,Refurbished,98.1,9378,45.96,MAD,748.96,0,0.0,Switzerland,569.904,Unknown,i5,16GB,Desktop
Dell PC Windows Desktop Optiplex 3050 6. Gen 256GB SSD Heimcomputer SFF HDMI,842.456,MAD,Refurbished,99.6,4971,25.05,MAD,842.456,0,0.0,Switzerland,310.62,Dell,Unknown,Unknown,Desktop
"HP Compaq 6200 PRO i5 2400 3,1 Microtower Computer 500GB Windows 11 , 4GB RAM N2",517.7,MAD,Used,100.0,3209,376.21,MAD,517.7,0,0.0,Switzerland,4665.004,Hp,i5,Unknown,Desktop
GAMING Dell i5 Desktop Computer PC NVIDIA GTX745 bis 32GB RAM 2TB SSD W11P BT5,4100.68,MAD,Refurbished,96.9,6032,155.82,MAD,4100.68,0,0.0,Switzerland,1932.168,Dell,i5,32GB,Desktop
"mini Computer Pc Client Atomio Praim-A22 Intel 1,86Ghz/2Gb/16Gb SSD Usb rete lan",327.732,MAD,Used,99.8,14775,15.31,MAD,327.732,0,0.0,Switzerland,189.84400000000002,Unknown,Unknown,2GB,Other or unknown
COMPUTER DELL  T3400 RS-232 LPT DVD BRENNER FÜR CAD GRAFIK Nvidia Quadro Karte,702.956,MAD,Used,100.0,440,23.37,MAD,702.956,0,0.0,Switzerland,289.788,Dell,Unknown,Unknown,Desktop
Intel NUC Mini PC WiFi Core i5-6260U 256 SSD 16 GB RAM window 11 computer tiny,2212.532,MAD,Refurbished,99.4,6704,23.6,MAD,2212.532,0,0.0,Switzerland,292.64000000000004,Unknown,i5,Unknown,Other or unknown
"Mini-Computer Fujitsu Q910 Core i3, 3220T  8GB RAM DDR3 250 GB SSD -DVD Win11 N2",650.256,MAD,Used,100.0,3209,21.62,MAD,650.256,0,0.0,Switzerland,268.088,Unknown,i3,8GB,Desktop
Nuc Box-1135G7/US/AI Ultrakompakter PC Kit Computer 1100 Box Serie AI,4824.468,MAD,Used,100.0,729,376.37,MAD,4824.468,0,0.0,Switzerland,4666.988,Unknown,Unknown,Unknown,Desktop
Fujitsu ESPRIMO Q556/2 Mini Computer Intel G4400T 8GB 500GB SATA,636.9879999999999,MAD,Used,99.5,210654,12.86,MAD,636.9879999999999,0,0.0,Switzerland,159.464,Unknown,Unknown,8GB,Desktop
HP Desktop i5 Computer PC SFF 8GB RAM 500GB HDD 19 Zoll Monitor Windows 10 Home,1567.7320000000002,MAD,Refurbished,98.6,127179,137.03,MAD,1567.7320000000002,0,0.0,Switzerland,1699.172,Hp,i5,8GB,Desktop
HP i5 WINDOWS XP 32 bit PORTA COM SERIALE 4GB COMPUTER con CD INSTALLAZIONE,1346.268,MAD,Refurbished,97.9,1585,42.48,MAD,1346.268,0,0.0,Switzerland,526.752,Hp,i5,4GB,Other or unknown
DELL i5 WINDOWS XP 32 bit PORTA COM SERIALE 4GB COMPUTER con CD INSTALLAZIONE,1346.268,MAD,Refurbished,97.9,1585,42.48,MAD,1346.268,0,0.0,Switzerland,526.752,Dell,i5,4GB,Other or unknown
Dell i5 Desktop Computer SFF Windows 10 PC 8GB RAM 256GB SSD Dual 19 Zoll LCD Wi-Fi,2038.0640000000003,MAD,Refurbished,98.6,127179,91.72,MAD,2038.0640000000003,0,0.0,Switzerland,1137.328,Dell,i5,8GB,Desktop
Collection of 8 Ebook books DIGITAL Old Computer Vintage in PDF EN,25.171999999999997,MAD,Unknown,100.0,199,0.0,MAD,25.171999999999997,0,0.0,Switzerland,0.0,Unknown,Unknown,Unknown,Other or unknown
Mauspad Handgelenkstütze Unterstützung ergonomische Komfortmatte rutschfester PC Laptop Computer,34.72,MAD,New,99.1,3698,0.0,MAD,34.72,0,0.0,Switzerland,0.0,Unknown,Unknown,Unknown,Other or unknown
"Dell Desktop Computer PC i7, bis zu 32GB RAM, 3TB SSD, Windows 11/10 Pro, WiFi BT",3346.636,MAD,Refurbished,100.0,14745,95.16,MAD,16733.18,80,13386.544,Switzerland,1179.984,Dell,i7,32GB,Desktop
"3 Port Mini IDE 44Pin Laptop 2,5 Zoll Buchse Computer Server Festplatte Datenkabel",39.184000000000005,MAD,New,99.2,472,3.87,MAD,52.204,25,13.020000000000001,Switzerland,47.988,Unknown,Unknown,Unknown,Other or unknown
DISNEY ANTHOLOGY - RAINBOW HOLO CARDS - Panini Dario Moccia,88.536,MAD,Ungraded,100.0,82,8.57,MAD,88.536,0,0.0,Switzerland,106.268,Unknown,Unknown,Unknown,Other or unknown
PFAFF FORM COMPUTER für Pfaff & Passap DUO doppelbett Strickmaschinen (10S33),244.528,MAD,Used,99.4,8775,13.46,MAD,244.528,0,0.0,Switzerland,166.90400000000002,Unknown,Unknown,Unknown,Other or unknown
HP 800 G1 SFF Pc computer desktop fisso intel quad i5 8gb 256 ssd windows 10,873.2080000000001,MAD,Used,99.4,6704,25.51,MAD,873.2080000000001,0,0.0,Switzerland,316.324,Hp,i5,8GB,Other or unknown
Raspberry Pi 4 Computer Modell B  2GB /4GB / 8GB Starter Max ✅🔥,893.172,MAD,New,99.2,304,12.86,MAD,893.172,0,0.0,Switzerland,159.464,Dell,Unknown,2GB,Desktop
Gamer PC / Gaming Computer - RTX 4070 Wasserkühlung 12x 3.30 GHz CPU 128GB DDR4,3243.344,MAD,New,98.8,15594,11.06,MAD,3243.344,0,0.0,Switzerland,137.144,Unknown,Unknown,Unknown,Desktop
Beaglebone Original / White,85.06400000000001,MAD,Unknown,100.0,14,6.69,MAD,85.06400000000001,0,0.0,Switzerland,82.956,Unknown,Unknown,Unknown,Other or unknown
PC Fisso Dekstop Computer Intel i5 16GB RAM SSD 480GB WiFi CD/DVD,2074.396,MAD,New,98.8,206,20.91,MAD,2074.396,0,0.0,Switzerland,259.284,Unknown,i5,16GB,Other or unknown
HP P6-2310 Desktop Computer A4-3420 CPU 6GB RAM 500GB Festplatte,662.7800000000001,MAD,Used,99.9,5070,100.79,MAD,662.7800000000001,0,0.0,Switzerland,1249.796,Hp,Unknown,6GB,Desktop
Dell Desktop Computer Windows 10 Pro SFF Computer PC 8GB RAM 512GB SSD 22 Zoll LCD,1707.356,MAD,Refurbished,98.6,127179,90.86,MAD,1707.356,0,0.0,Switzerland,1126.664,Dell,Unknown,8GB,Desktop
Computer mini pc intel core i5 7400t 8gb minipc ssd desktop wifi windows 11 4k,2154.0040000000004,MAD,Refurbished,99.4,6704,23.6,MAD,2329.588,8,175.584,Switzerland,292.64000000000004,Unknown,i5,8GB,Other or unknown
"HP Mini Desktop Computer PC i7, bis zu 32GB RAM 1TB M.2 SSD, Windows 11/10, WiFi",1555.952,MAD,Refurbished,99.2,2206,39.39,MAD,7779.512,80,6223.5599999999995,Switzerland,488.43600000000004,Hp,i7,32GB,Desktop
"DELL Desktop Computer PC i7, bis zu 64GB RAM 17TB SSD/HDD, Windows 10/11, WiFi BT",2266.968,MAD,Refurbished,99.6,263,67.21,MAD,10794.82,79,8527.976,Switzerland,833.404,Dell,i7,Unknown,Desktop
Dell OptiPlex 9020 SFF Core i7 32GB RAM 1 TB SSD Windows 11 Computer Desktop WIFI,3485.764,MAD,Used,99.7,1563,66.71,MAD,3485.764,0,0.0,Switzerland,827.204,Dell,i7,32GB,Desktop
Computer Set Schrauben Aluminium Rändelschraube Flache Rändelschrauben M3 x 6mm,67.208,MAD,New,99.5,204,1.02,MAD,67.208,0,0.0,Switzerland,12.648000000000001,Unknown,Unknown,Unknown,Other or unknown
HP 280 G1 MT Windows 10 PRO Computer 🔥Konfigurierbar Intel i7 1 TB SSD 16GB RAM,924.792,MAD,Refurbished,98.8,15594,11.06,MAD,924.792,0,0.0,Switzerland,137.144,Hp,i7,16GB,Desktop
Industriale Computer Con 4x RS-232 Lpt Parallelo 12x USB 2GB RAM Con Windows XP,2593.46,MAD,Used,99.6,93433,28.47,MAD,2593.46,0,0.0,Switzerland,353.028,Unknown,Unknown,2GB,Other or unknown
Custom ARGB Gaming PC Desktop Computer Intel i7 16GB 2TB 500GB SSD GTX 1070 8GB,4073.772,MAD,Used,98.9,221,42.746583710407236,MAD,4073.772,0,0.0,Switzerland,530.0576380090497,Unknown,i7,16GB,Desktop
"CAVO PROLUNGA MASCHIO FEMMINA USB A 2.0 DATI COMPUTER PC STAMPANTE 1,5 5 M METRI",75.76400000000001,MAD,New,99.4,147733,1.52,MAD,75.76400000000001,0,0.0,Switzerland,18.848000000000003,Unknown,Unknown,Unknown,Other or unknown
HP Desktop Computer SFF Intel Core i5 8GB RAM 500GB HD Windows 10 PC WLAN,1627.624,MAD,Refurbished,98.6,127179,86.13,MAD,1627.624,0,0.0,Switzerland,1068.012,Hp,i5,8GB,Desktop
"HP Desktop Computer PC i5 bis 64GB RAM 16TB NVMe SSD/HDD, Windows10/11 WiFi",1435.3,MAD,Refurbished,99.2,2206,61.34,MAD,7176.5,80,5741.2,Switzerland,760.6160000000001,Hp,i5,Unknown,Desktop
MINI COMPUTER PC 1Ghz WINDOWS 98 40GB FESTPLATTE RS-232 SERIEL LPT PARALLEL TC50,950.7080000000001,MAD,Used,99.6,93433,19.64,MAD,950.7080000000001,0,0.0,Switzerland,243.536,Unknown,Unknown,40GB,Desktop
DELL / AUTOCAD 2022 - CIVIL3D - ADVANCED STEEL - QUAD CPU\NVME - FAST 3.000 MBS PER SEC,5729.048,MAD,Used,100.0,961,153.8,MAD,5729.048,0,0.0,Switzerland,1907.1200000000001,Dell,Unknown,Unknown,Desktop
PC COMPUTER HP COMPAQ WINDOWS XP PROFESSIONAL con PORTA COM RS232 4GB RAM PS/2,1147.248,MAD,Refurbished,97.9,1585,42.48,MAD,1147.248,0,0.0,Switzerland,526.752,Hp,Unknown,4GB,Other or unknown
HiKey 960 - Android Referenzplatine (Einplatinencomputer) Brandneu,1206.0240000000001,MAD,New,97.8,4371,29.63,MAD,1206.0240000000001,0,0.0,Switzerland,367.412,Unknown,Unknown,Unknown,Desktop
POSTAZIONE PC WINDOWS 11 COMPUTER CON SSD E MONITOR 22'' DESKTOP COMPLETA,2107.008,MAD,Refurbished,97.9,1585,23.6,MAD,2107.008,0,0.0,Switzerland,292.64000000000004,Unknown,Unknown,Unknown,Other or unknown
"PC COMPUTER FISSO USATO GARANTITO RIGENERATO COMPLETO DI MONITOR 19"" RAM 4 GB",1202.18,MAD,Refurbished,98.9,3122,71.44,MAD,1202.18,0,0.0,Switzerland,885.856,Unknown,Unknown,Unknown,Other or unknown
PC Computer POSTAZIONE COMPLETA COMPOSTA DA PC DUAL CORE RAM 4 GB HDD 160 GB ...,1112.156,MAD,Refurbished,98.9,3122,66.08,MAD,1112.156,0,0.0,Switzerland,819.392,Unknown,Unknown,Unknown,Other or unknown
1999 Pokémon Basisset: Wähle deine Karte! Alle Karten verfügbar - 100 % authentisch,95.852,MAD,Ungraded,99.8,13893,15.19,MAD,95.852,0,0.0,Switzerland,188.356,Unknown,Unknown,Unknown,Other or unknown
"Dell OptiPlex Computer Intel Core i5 16GB RAM 2TB HD Windows 10 Pro PC 22"" LCD",1672.1399999999999,MAD,Refurbished,98.6,127179,149.46,MAD,1672.1399999999999,0,0.0,Switzerland,1853.304,Dell,i5,16GB,Desktop
"DELL Desktop Computer PC i7, bis zu 64GB RAM, 8TB SSD, Windows 10/11 Pro, WiFi BT",1555.952,MAD,Refurbished,99.2,2206,61.65,MAD,7409.124,79,5853.172,Switzerland,764.46,Dell,i7,Unknown,Desktop
"2007 RAV4 2.4L Engine computer 89661-42E61 "" Programmed to your VIN"" ECM PCM ECU",3486.8224,MAD,Refurbished,99.5,16628,661.66,MAD,3486.8224,0,0.0,Hong Kong,846.9248,Unknown,Unknown,Unknown,Other or unknown
"Computer Portatile Notebook Lenovo L560 15,6"" Full Hd Windows 11  Ricondizionato",3293.0047999999997,MAD,Refurbished,100.0,30777,407.54,MAD,7730.9312,57,4437.9264,Hong Kong,521.6512,Lenovo,Unknown,Unknown,Other or unknown
Computer Game Books Akira Yamashita,1061.7344,MAD,Unknown,98.3,2807,85.63,MAD,1061.7344,0,0.0,Hong Kong,109.6064,Unknown,Unknown,Unknown,Other or unknown
Toyota Genuine New Tundra USK5# Fuel Pump Control Computer Assy OEM 89570-34010,1992.5504,MAD,New,100.0,265,0.0,MAD,1992.5504,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
Computer controlled coil transformer winder winding machine ONLY 220V 50HZ,2913.9071999999996,MAD,Unknown,0.0,0,0.0,MAD,2913.9071999999996,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
Collection of 8 Ebook books DIGITAL Old Computer Vintage in PDF EN,20.8,MAD,Unknown,100.0,199,0.0,MAD,20.8,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
Win 11 10 Windows Pro Metal Label Sticker For Laptop PC Tablet Desktop Computer,22.912,MAD,New,96.3,4129,38.92,MAD,22.912,0,0.0,Hong Kong,49.817600000000006,Unknown,Unknown,Unknown,Other or unknown
Laptop Computer x4 + 1 Jyhad V:TES VTES Vampire CCG,9.958400000000001,MAD,Ungraded,100.0,6341,54.49,MAD,9.958400000000001,0,0.0,Hong Kong,69.7472,Unknown,Unknown,Unknown,Other or unknown
IBM Thinkpad LOGO Sticker For Laptop PC Tablet Desktop Computer Digital,24.908800000000003,MAD,New,96.3,4129,38.92,MAD,24.908800000000003,0,0.0,Hong Kong,49.817600000000006,Unknown,Unknown,Unknown,Other or unknown
"Sanderson SC-3 flight computer, with sheath (S-0913)",99.53280000000001,MAD,Used,100.0,1666,191.18,MAD,99.53280000000001,0,0.0,Hong Kong,244.71040000000002,Unknown,Unknown,Unknown,Other or unknown
2 x Pilot Navigational Dead Reckoning Computer with manual. Model MK-6B and CPC.,189.8752,MAD,Used,100.0,961,183.94,MAD,189.8752,0,0.0,Hong Kong,235.4432,Unknown,Unknown,Unknown,Other or unknown
Computer Error! - 16 - Pokemon Wizards Black Star Promo Card Card NM,59.5712,MAD,Ungraded,99.9,28306,13.61,MAD,59.5712,0,0.0,Hong Kong,17.4208,Unknown,Unknown,Unknown,Other or unknown
1999 Dodge Grand Caravan 3.3L PCM ECU ECM 05017591AA Engine Computer PROGRAMMED,1992.6528,MAD,Refurbished,99.9,6423,739.5,MAD,1992.6528,0,0.0,Hong Kong,946.5600000000001,Unknown,Unknown,Unknown,Other or unknown
"Asus Eeepc 1101h 11,6"" Windows Xp Pc Computer Portatle Notebook N Ricondizionato",1202.2144,MAD,Refurbished,100.0,30777,407.54,MAD,1202.2144,0,0.0,Hong Kong,521.6512,Asus,Unknown,Unknown,Other or unknown
"COMPUTER PORTATILE NOTEBOOK LENOVO L560 15,6"" FULL HD WINDOWS 10 8GB SSD 240GB",3293.0047999999997,MAD,Refurbished,99.5,13300,407.54,MAD,3293.0047999999997,0,0.0,Hong Kong,521.6512,Lenovo,Unknown,8GB,Other or unknown
NOTEBOOK COMPUTER PORTATILE HP 530 KP479AA NON FUNZIONANTE,522.5984,MAD,For Parts,100.0,2223,245.02,MAD,522.5984,0,0.0,Hong Kong,313.6256,Hp,Unknown,Unknown,Other or unknown
MSI Dragon Metal Logo Sticker For Laptop Tablet Desktop PC Computer Digital ,23.9104,MAD,New,96.3,4129,38.92,MAD,23.9104,0,0.0,Hong Kong,49.817600000000006,Msi,Unknown,Unknown,Other or unknown
Computer Search 020/032 CLK Pokemon Card Game Classic Blastoise & Suicune ex,14.9504,MAD,Ungraded,99.5,22508,0.0,MAD,14.9504,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
Computer Search - 101/130 - Pokemon Base Set 2 NM,39.3472,MAD,Ungraded,99.8,1633,19.21,MAD,49.177600000000005,20,9.8304,Hong Kong,24.588800000000003,Unknown,Unknown,Unknown,Other or unknown
PS3 Puppeteer Sony Computer Entertainment Japan PlayStation 3,179.7504,MAD,Used,99.7,483,0.0,MAD,179.7504,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
Nintendo Classic Mini Family Computer Famicom Console wBox Tested NES Japan,717.2864,MAD,Used,99.5,3455,0.0,MAD,717.2864,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
HOLY DIVER Famicom FC Software Family computer Japan Airem,874.816,MAD,Used,99.6,8120,0.0,MAD,874.816,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
PET SIMULATOR 99 - PS99 - PET SIM 99 | Rainbow Huge - CHEAPEST,24.908800000000003,MAD,New,99.7,9718,0.0,MAD,24.908800000000003,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
 The Secret of Monkey Island (b) (PC/Amiga) Retro Computer Game Mug Arcade,111.73120000000002,MAD,New,100.0,1732,145.98,MAD,111.73120000000002,0,0.0,Hong Kong,186.8544,Unknown,Unknown,Unknown,Other or unknown
New Acewell 3100 Digital Speedometer Tachometer ATV Motorcycle Computer,363.6736,MAD,New,99.8,3993,300.97,MAD,363.6736,0,0.0,Hong Kong,385.24160000000006,Unknown,Unknown,Unknown,Other or unknown
Atari 520 1040 STE Computer 4 x 256K 30 Pin Simms = 1MB ( 1040 ) TESTED OK,62.5792,MAD,Used,99.6,9954,48.99,MAD,62.5792,0,0.0,Hong Kong,62.70720000000001,Unknown,Unknown,Unknown,Other or unknown
Core i5 Vpro Inside Laptop Desktop Computer CPU Label Sticker DIY Decoration,19.8272,MAD,New,96.3,4129,38.92,MAD,19.8272,0,0.0,Hong Kong,49.817600000000006,Unknown,i5,Unknown,Other or unknown
Switch Online Controllers NINTENDO 64 Family Computer Super Famicom Mega Drive,496.192,MAD,New,100.0,430,0.0,MAD,496.192,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
"PC COMPUTER PORTATILE LENOVO T430 i5 14"" WIN 10 TASTIERA ITA 8 GB 240 GB SSD",2237.1584,MAD,Refurbished,99.5,13300,407.54,MAD,2237.1584,0,0.0,Hong Kong,521.6512,Lenovo,i5,Unknown,Other or unknown
"2012 Acadia  Engine computer 12643248  ""Programmed to your VIN"" ECM PCM ECU",1394.4320000000002,MAD,Refurbished,99.5,16628,661.66,MAD,1394.4320000000002,0,0.0,Hong Kong,846.9248,Unknown,Unknown,Unknown,Other or unknown
0281010255 Engine Computer Board ECU ECM Controller Module For MAN Diesel Truck,13102.3616,MAD,New,100.0,19,0.0,MAD,13102.3616,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
Repair Service 1991-1995 Dodge Ram Truck Computer ECM ECU PCM  56028276 8276,1295.1936,MAD,Refurbished,98.1,259,194.53,MAD,1295.1936,0,0.0,Hong Kong,248.9984,Unknown,Unknown,Unknown,Other or unknown
Y2K REMEMBER Turn Your Computer Off Best Buy Retro Vinyl Decal Sticker 301,44.736000000000004,MAD,New,99.7,3624,42.81,MAD,44.736000000000004,0,0.0,Hong Kong,54.796800000000005,Unknown,Unknown,Unknown,Other or unknown
65cm atx Power & Reset Switch + 2led HDD PC Desktop Computer ATX Cable Button,10.4576,MAD,New,99.8,5975,7.92,MAD,10.4576,0,0.0,Hong Kong,10.1376,Unknown,Unknown,Unknown,Other or unknown
1 pc Universal Computer Keyboard Cover Silicone Dustproof Waterproof Skin Film,26.2144,MAD,New,98.6,30570,48.99,MAD,26.2144,0,0.0,Hong Kong,62.70720000000001,Unknown,Unknown,Unknown,Other or unknown
Computer Search 020/032 CLF Pokemon Card Game Classic Venusaur & Lugia ex Deck,14.9504,MAD,Ungraded,99.5,22508,0.0,MAD,14.9504,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
20 Ubuntu Linux Stickers  computer laptop badge decal  HIGH QUALITY LABELS !,35.059200000000004,MAD,New,100.0,4340,0.0,MAD,35.059200000000004,0,0.0,Hong Kong,0.0,Unknown,Unknown,Unknown,Other or unknown
Hard Rock Cafe Las Vegas Comdex Computer Girl 2002 Pin #14871,148.95360000000002,MAD,Unknown,100.0,3008,165.34,MAD,148.95360000000002,0,0.0,Hong Kong,211.6352,Unknown,Unknown,Unknown,Other or unknown
✅ VIN PROGRAMMED E37 08-10 Pontiac G5 ECM Engine Computer 12612397 OEM GM,1095.5136,MAD,Refurbished,99.5,8036,622.74,MAD,1095.5136,0,0.0,Hong Kong,797.1072,Unknown,Unknown,Unknown,Other or unknown
✅ VIN programmed 05-14 T42 Transmission Computer TCM 24234503 24242391 24252114 ,796.6080000000001,MAD,Refurbished,99.5,8036,622.74,MAD,796.6080000000001,0,0.0,Hong Kong,797.1072,Unknown,Unknown,Unknown,Other or unknown
SAMSUNG Metal Sticker For Laptop PC Tablet Desktop Computer Mobile Digital TV,21.926399999999997,MAD,New,96.3,4129,38.92,MAD,21.926399999999997,0,0.0,Hong Kong,49.817600000000006,Samsung,Unknown,Unknown,Other or unknown
